X,Y,OBJECTID,REF_NUM,DATE_REV,EVENT_DATE,TRUE_SINK,LONGDD,LATDD,COUNTY,TWNSHP,TWNSHP_D,RANGE,RANGE_D,SECTION,QTRSECT1,QTRSECT2,ACCURACY,RPT_SOURCE,RPT_NAME,OCITY,OZIP,SIZDIM,SINSHAPE,SINLNGTH,SINWIDTH,SINDEPTH,SLOPE,WATSIN,WATBLS,LIMVIS,CAVVIS,SUBRATE,PROPDAM,REPAIR_S,DRAINSTR,SOILTYPE,COMMENTS,COMMENTS_2,ACCESS_
-82.558431636303,28.7886061051111,1803,02-747,2015/09/04 00:00:00+00,1989/08/07 00:00:00+00,U,-82.55842818,28.78860073,CITRUS,19,S,17,E,35,NW,NW,PARCEL,,,HOMOSASSA,,E,C,2,2,2,90,N,,N,N,R,N,Repaired,Unknown,FILL DIRT,. . . . . . .,,"7510 W. PEDERSON LOOP. HOMOSASSA, FL."
-82.2471307699335,29.3591289784642,1804,36-014,2016/01/22 00:00:00+00,1974/10/15 00:00:00+00,U,-82.2471,29.3591,MARION,13,S,21,E,18,NW,SE,QTR2,,,,,U,U,6,6,6,,N,,U,U,U,U,Unknown,Unknown,CLAY,SMALL STREAM 1/8 MILE SOUTH. END. . . . . .,,". ROAD-329, SHOULDER."
-82.6016740598856,29.8126822196733,1805,26-503,2015/03/02 00:00:00+00,1983/07/20 00:00:00+00,U,-82.60167055,29.81267661,ALACHUA,8,S,17,E,10,NE,NW,QTR3,,,,,U,U,,,,,U,,U,U,U,Y,Repaired,Unknown,UNKNOWN,406 CUBIC YARDS TO FILL SINKHOLE. TOTAL COST TO REPAIR 13242 $. END. . . . .,,"CYPRESS STREET IN SOUTHSIDE TERRACE. HIGH SPRINGS, FL."
-81.4429243708047,28.5982943049378,1806,75-041,2014/06/04 00:00:00+00,1992/09/10 00:00:00+00,U,-81.44292124,28.59828895,ORANGE,22,S,29,E,5,SW,,PARCEL,Orlando Sentinel ,,ORLANDO,32808,E,U,,10,,,N,,U,U,U,U,Unknown,Unknown,UNKNOWN,"SERIES OF SINKHOLES FORCED 4 FAMILIES TO EVACUATE. INCLUDING THE SHIRLEY RESIDENCE LISTED AND THOSE WITH CRACKS FORMING. ON 3 HOMES AT 4688, 4720, 4674 LIGHTHOUSE CIRCLE. END. . . .",Moved to 4676 Lighthouse Circle Orlando,"LIGHTHOUSE CIRCLE. ROSEMONT, N ORLANDO."
-82.4854679999283,27.9931749998685,1807,10-998,2015/11/12 00:00:00+00,2010/01/20 00:00:00+00,U,-82.48546459,27.99316982,HILLSBOROUGH,29,S,18,E,3,NE,NE,QTR3,Sinkhole Calls to SWFWMD,Ginger Thomas,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,"Depression formed 2 days prior. Had become sinkhole by Jan 22nd. Hole is ""large"" and is revealing exposed pipes.",,
-85.8419444396437,30.4949999995844,1808,61-003,2016/01/20 00:00:00+00,2005/01/22 00:00:00+00,U,-85.84193998,30.49499433,WASHINGTON,1,N,16,W,16,NE,NE,SECTION,,,VERNON,32462,E,C,20,20,30,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH THREATENING 2 HOMES. 11 DUMP TRUCKS OF SAND INTO HOLE BY CTY. SH HAS GROWN. MOBILE HOME IN DANGER. SWP-050122-384. END. .,Plotting next to Hwy 79 at the wrong address. Could not locate address given.,. .
-82.4277777799005,28.4680555602404,1809,08-715,2016/08/29 00:00:00+00,1974/10/23 00:00:00+00,U,-82.42777437,28.46805026,HERNANDO,23,S,19,E,20,,,UNKWN,,,,,E,C,12,12,5,,Y,4,N,N,U,U,Unknown,Unknown,UNKNOWN,RECORD HAS BEEN REASSIGNED TO REFERENCE NUMBER 08-149 DUE TO LOCATION REFERENCESà.,See 08-149,. .
-81.9716018941506,28.0695063854914,1810,16-894,2015/10/13 00:00:00+00,1991/07/15 00:00:00+00,U,-81.97159863,28.06950117,POLK,28,S,23,E,12,NW,NW,PARCEL,,,Lakeland,33805,U,U,,12,5,,U,,U,U,U,U,Unknown,Unknown,,,,
-82.1623096488089,29.2131024889112,1811,36-791,2019/10/28 00:00:00+00,2019/10/28 00:00:00+00,N,-82.162303,29.211691,MARION,15,S,21,E,1,SW,NE,UNKWN,City of Ocala,Jeffrey Greve,,,U,U,,16,7,,U,,U,U,U,U,Unknown,Unknown,,,SWO# 2019-6072,
-81.4818631315918,28.3463802935518,1812,92-012,2019/09/24 00:00:00+00,2019/09/24 00:00:00+00,N,-81.48186,28.346375,OSCEOLA,25,S,28,E,2,NE,NE,UNKWN,Osceola County SO,Osceola County SO,,,U,U,5,5,,,Y,,U,U,U,Y,Unknown,Unknown,,Possible water main break,SWO# 2019-5425,
-81.3333333300496,28.6458333299555,1813,77-546,2014/07/16 00:00:00+00,1987/08/28 00:00:00+00,U,-81.33333023,28.64582796,SEMINOLE,21,S,30,E,20,NW,SE,PARCEL,FSRI,,FERN PARK,32730,E,C,1,1,2,,N,,N,N,R,N,Unknown,Unknown,UNKNOWN,SINKHOLE LOCATED NEAR CORNER OF HOUSE.. SINKHOLE NEAR 75-576. . . . . .,Did not move. On correct property,"1915 SEPLAR DR. FERN PARK, FL."
-82.0987076351718,29.2226404187151,1814,36-160,2015/12/11 00:00:00+00,2003/10/31 00:00:00+00,U,-82.09870429,29.22263493,MARION,15,S,22,E,3,NE,NW,PARCEL,,,OCALA,,E,C,3,3,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH 3' IN DIAM. SWP031031-7374. END. . . .,,. .
-83.5582947978543,30.1665626651889,1815,38-508,2014/11/25 00:00:00+00,2014/01/11 00:00:00+00,U,-83.558291,30.166557,TAYLOR,4,S,8,E,6,SW,NE,PARCEL,Taylor County SO,,,,E,C,2,2,,,U,,U,U,U,N,Unknown,Unknown,,SWO# 2014-302: Taylor Co SO closed Bernard Johnson Road as a precaution even though the subsidence was not on the road,,
-82.1638590004587,28.0168760000427,1816,10-1039,2015/11/23 00:00:00+00,2010/01/13 00:00:00+00,U,-82.16385568,28.0168708,HILLSBOROUGH,28,S,21,E,25,NE,SW,PARCEL,City of Plant City,Zack Knezevic,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,"Reported as 'cavity'; no other details recorded.",,
-82.6120000002878,28.4603777799571,1817,08-111,2016/08/26 00:00:00+00,2001/08/06 00:00:00+00,U,-82.61199654,28.46037249,HERNANDO,23,S,17,E,28,NE,NW,PARCEL,,,SPRING HILL,34606,M,E,8,4,2,,N,,N,N,S,N,Planned,Unknown,UNKNOWN,EXTREME DROUGHT CONDITIONS. HOLE HAS BEEN OCCURRING OVER PAST YEAR. END. . . . .,"No paper record, currently fits all available location info, location not moved",. .
-82.7129976594729,28.2401831847908,1818,14-808,2019/04/25 00:00:00+00,2019/04/25 00:00:00+00,Y,-82.71294,28.240145,PASCO,26,S,19,E,9,NW,SW,UNKWN,Pasco County EM,Courtney Wilds,,,U,U,5,5,,,U,,U,U,U,U,Unknown,Unknown,,Public works has tried filling it multiple times but it has had no effect. Reporting party is requesting a call-back from a DEP Geologist.,SWO# 2019-2343,
-84.3638888897025,30.432499999889,1819,55-508,2016/03/17 00:00:00+00,1983/06/10 00:00:00+00,U,-84.36388485,30.4324943,LEON,1,S,1,W,6,NE,NE,QTR1,FSRI,,,,E,E,3,4,,,U,,U,U,S,U,Repaired,Unknown,UNKNOWN,LINE 501. END. . . . . .,,200 FT WEST OF DEER TREE MOBILE PARK. RT. 20.
-82.4574092568094,29.0312830787395,1820,02-023,2015/12/01 00:00:00+00,2003/02/11 00:00:00+00,U,-82.45740582,29.03127765,CITRUS,17,S,18,E,2,SW,NE,GPSSA,Citrus Co. EOC,,DUNNELLON,,E,E,20,40,40,,N,,U,Y,R,Y,Not Repaired,Unknown,UNKNOWN,IN PARKING LOT OF GAS STATION. CAR HAS FALLEN IN . THE FUEL PUMP STATION IS IN HOLE. NO FUEL SPILLED. SWP030211-740. END. .,,. .
-82.1479899997244,28.0764599996749,1821,10-1076,2015/11/02 00:00:00+00,2012/07/30 00:00:00+00,U,-82.14798668,28.07645479,HILLSBOROUGH,28,S,22,E,6,NE,SW,GPSSA,Hillsborough Co FR,,Plant City,,E,C,5,5,,,U,,U,U,R,Y,Repaired,Unknown,UNKNOWN,"5' dia, unknown depth; sinkhole has caused Knights Griffin Road West to be closed in both directions; SWO# 2012-5459",,
-82.0502133203524,29.0447283412031,1822,36-180,2016/02/09 00:00:00+00,2002/07/22 00:00:00+00,U,-82.05021,29.0447229,MARION,17,S,23,E,6,NW,NW,GPSSA,,,BELLEVIEW,,E,E,14,18,45,,U,,U,U,U,U,Repaired,Unknown,UNKNOWN,SH OPENED 25' BEHIND DUPLEX. STRUCTURE NOT IN DANGER. DUPLEX OWNER HIRED PRIVATE CONTRACTOR TO FILL. SWP020722-3724. END. . .,Address located using property appraiser website,. .
-82.1822117708331,29.1716003865646,1823,36-772,1970/01/01 00:00:00+00,2017/11/29 00:00:00+00,U,-82.18227,29.171546,MARION,15,S,21,E,23,NW,SW,PARCEL,"Facility and Maintenance Manager, E-One, Inc.",Michael Stewart,OCALA,,E,C,1.5,1.5,0.5,,U,,N,U,U,N,Planned,Stormwater Pond,Fine Sand,Subsidence feature appeared as a depression located near the center on the floor of the retention basin. ,The depression was semi-circular with no visible lateral deviations. SF-4 in file,
-82.0054841241275,29.7658332716224,1824,71-002,2017/05/10 00:00:00+00,1970/01/01 00:00:00+00,U,-82.00548,29.765829,CLAY,,,,,,,,UNKWN,Home owner,,,,U,U,4,4,,,U,,U,U,U,U,Unknown,Unknown,,SWP2017-3426,,
-82.1483333298889,29.226388889709,1825,36-051,2016/06/23 00:00:00+00,1997/02/19 00:00:00+00,U,-82.14832997,29.2263834,MARION,14,S,22,E,31,SE,SW,PARCEL,,,,,E,C,3,3,3,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,U.S. HWY 441 NORTHBOUND DITCH. 1000' NORTH OF 35TH AVE. FROM DOT D-5 DB. END. . . .,"No paper report, location was verified using the comments in database",. .
-82.6611111101358,28.273611109869,1826,14-557,2016/03/01 00:00:00+00,1985/11/26 00:00:00+00,U,-82.66110764,28.27360586,PASCO,25,S,16,E,36,NE,NW,QTR3,FSRI,,PORT RICHEY,33568,U,U,,,,,U,,U,U,U,Y,Unknown,Unknown,UNKNOWN,"ALLSTATE INSURANCE  CLAIM NO. 2623360753TMA. CLOSED WITH PAYMENT OF $26,812.04 ON 4/15 PER ALBUR OF ALLSTATE.. NEAR 14-727. . . . .",Street name likely changed from Dogwood. Street shape and relative location decided based on attached maps.,"307 DOGWOOD DR W. PORT RICHEY, FL."
-83.0946079001225,30.3451618821897,1827,37-010,2016/02/16 00:00:00+00,1973/04/12 00:00:00+00,U,-83.09460423,30.34515616,SUWANNEE,2,S,12,E,2,NW,NW,SECTION,,,,,E,C,20,20,15,90,Y,,U,U,R,U,Unknown,Unknown,CLAY,Many small sinks in area,,"ROAD 10, SHOULDER. ."
-82.0883333302362,29.2044444399498,1828,36-505,2016/09/12 00:00:00+00,1982/04/09 00:00:00+00,U,-82.08832999,29.20443896,MARION,15,S,22,E,10,,,TWNRNG,FSRI,,OCALA,,M,E,20,12,10,50,N,,Y,Y,R,U,Repaired,Unknown,SAND,END. . . . . . .,"Owners have moved location, unable to verify former location, location not moved, phone call required","SE 36TH AVE.. OCALA, FL."
-82.5730594103153,28.8893716356734,1829,02-642,2015/08/17 00:00:00+00,1987/07/07 00:00:00+00, ,-82.57305594,28.88936624,CITRUS,18,S,17,E,27,NW,NE,PARCEL, , ,CRYSTAL RIVER,32629,M,C,24,24,6,45,Y,3,N,N,R,N,Planned, ,SANDY,SINK IS ON THE EDGE OF A CYPRESS POND.  HEAVY RAINS OCCURRED THE. WEEK PRIOR TO FORMATION.. . . . . ., ,"8340 W. TAWNY ROSE LANE. CRYSTAL RIVER, FLT19S R20E S26NE."
-81.3647222203346,28.598333329737,1830,75-032,2016/03/03 00:00:00+00,1990/05/30 00:00:00+00,U,-81.36471911,28.59832797,ORANGE,22,S,29,E,1,SE,SE,PARCEL,,,,,E,C,15,15,0.5,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,PLAZA CENTER OFFICE BUILDING. 140 N. ORLANDO AVE (U.S. HWY 17-92). FROM DOT D-5 DB. END. . . .,Cannot locate a paper report,. .
-82.2885753023924,28.7622039650664,1831,02-833,1970/01/01 00:00:00+00,2014/04/21 00:00:00+00,U,-82.28857192,28.76219859,CITRUS,20,S,20,E,10,SE,NE,PARCEL,Citrus County Sheriff ,Officer Payne ,Floral City ,34436,U,U,3,3,,,N,,U,U,U,N,Unknown,Unknown,,Possible sinkhole reported near the road and 50 feet from any structures,,
-82.4719537856714,28.4459321418163,1832,08-785,1970/01/01 00:00:00+00,2018/05/17 00:00:00+00,U,-82.47234,28.44589,HERNANDO,23,S,18,E,35,NE,NE,PARCEL,Hernando County Dispatch,Myrnella Worges,BROOKSVILLE,,E,C,5,5,,,Y,,U,U,U,U,Unknown,Stormwater Pond,,Caller stated the the subsidence opened in a retention pond resulting in it draining entirely into the hole.,Depth of subsidence is unknown at this time,
-81.9221965604607,28.1115926101451,1833,16-070,2016/07/06 00:00:00+00,1975/01/01 00:00:00+00,U,-81.92219331,28.11158738,POLK,28,S,24,E,29,NE,NE,TWNRNG,FSRI,,LAKELAND,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,CR 33A. END. . . . . .,"TRS does not match Lat/Long, and CR 33A is in neither section, location not moved due to lack of information","CR 33A. LAKELAND, FL."
-81.8150036022676,27.9327158076489,1834,16-008,1970/01/01 00:00:00+00,1974/07/09 00:00:00+00,U,-81.814987,27.932722,POLK,29,S,25,E,28,,,SECTION,,,,,U,U,10,10,3,,N,,U,U,U,U,Unknown,Unknown,SAND,SAME GENERAL LOCATION AS 16-6. END. . . . . .,"Moved to roadway, as per paper",". ROAD-555, SHOULDER."
-82.2744629613343,28.6747282913696,1835,02-654,2015/08/19 00:00:00+00,1987/11/01 00:00:00+00,U,-82.27445959,28.67472294,CITRUS,21,S,20,E,11,SW,NE,PARCEL,,,ISTACHATTA,34601,E,C,3,3,6,85,N,,N,N,R,N,Planned,Unknown,"SAND,CLAY, LIMESTONE","THE WATER IN AN ADJACENT WELL IS APPROXIMATELY 30 FEET BELOW THE. GROUND SURFACE.  THE SINK IS BELL SHAPED, WITH A GREATER DIAMETER. OCCURRING AT DEPTH THAN AT THE SURFACE.. . . . .","In location of hand drawn map, did not move",
-82.1936111103039,28.0180555596899,1836,10-587,2015/12/02 00:00:00+00,1985/01/21 00:00:00+00,U,-82.19360778,28.01805036,HILLSBOROUGH,28,S,21,E,27,SW,NE,PARCEL,FSRI,,DOVER,35566,M,C,30,30,7,90,Y,7,N,N,R,Y,Unknown,Unknown,FINE SAND,FREEZE PROTECTION PUMPING. FLETCHER HAD 8 SINKS OPEN ON HIS LAND. ORANGE TREE 10 FEET TALL IS UNDER WATER. END. . . .,,"1005 TANNER ROAD. DOVER, FL."
-82.0309461813581,29.0489847338872,1837,36-032,2016/02/10 00:00:00+00,1998/03/01 00:00:00+00,U,-82.03094287,29.04897929,MARION,16,S,23,E,32,SE,SW,GPSSA,,,BELLEVIEW,,M,C,6,6,9,90,N,,N,N,R,N,Planned,Unknown,ORANGE CLAYEY SAND,"ABOVE NORMAL RAINFALL. 16 FEET FROM HOUSE, 8 FEET FROM WELL.. END. . . . .",,ALONG 119 TH PLACE. .
-82.2783086351863,28.9033378176032,1838,02-684,2015/08/25 00:00:00+00,1988/10/13 00:00:00+00,U,-82.27830525,28.90333241,CITRUS,18,S,20,E,23,SE,SW,PARCEL,,,INVERNESS,32650,E,C,1.5,1.5,5,90,N,,N,N,R,N,Not Repaired,Unknown,BLACK SANDY SOIL,. . . . . . .,,"9345 E. BRIAR COURT. INVERNESS, FL."
-85.1570004858402,30.6265197879538,1839,53-522,2016/12/30 00:00:00+00,2016/11/02 00:00:00+00,U,-85.157,30.6265,JACKSON,3,S,9,W,29,NE,SW,GPS,Rodney Andreasen Jackson Co. EM,Peacock Bridge Rd Potential Sinkhole,,,M,C,3,3,0.5,,U,,U,U,U,U,Unknown,Unknown,,,,
-82.4499333902016,28.0587886776743,1840,10-722,2015/12/17 00:00:00+00,1972/06/12 00:00:00+00,U,-82.44992999,28.05878348,HILLSBOROUGH,28,S,19,E,7,NW,SW,PARCEL,FSRI,,TAMPA,,U,C,,,,,U,,U,U,U,N,Unknown,Unknown,UNKNOWN,,Plotting appr. 250 ft. W of given address. Moved to 912 E 122nd St.,"912 E. 122ND ST. TAMPA, FL."
-81.8052777798566,27.8738888900587,1841,16-884,2016/08/02 00:00:00+00,1970/01/01 00:00:00+00,U,-81.80527457,27.87388372,POLK,30,S,25,E,15,SE,NW,QTR3,USGS sir2009-5140,Patty Metz,,,E,E,90,72,,,U,,Y,U,U,U,Unknown,Unknown,,"Gator Sink ;Large round sinkhole; river water is diverted to sink during higher flows ; from USGS sir2009-5140; see report for further details","No paper report, location matches USGS sir2009-5140 location information, location not moved",
-82.1600003585999,29.2113174820902,1842,36-796,2020/01/06 00:00:00+00,2019/12/18 00:00:00+00,N,-82.159997,29.211312,MARION,15,S,21,E,1,SE,SW,UNKWN,City of Ocala,Jeffrey Greve,,,E,U,4,4,6,,Y,,Y,U,U,U,Unknown,Unknown,,"530,000 gallons of reclaimed water flowed into the sinkhole",SWO# 2019-7067,
-82.1788888903794,29.3988888902843,1843,36-519,2016/02/11 00:00:00+00,1980/08/15 00:00:00+00,U,-82.17888552,29.39888336,MARION,12,S,21,E,35,SW,SE,PARCEL,,,,,E,C,10,10,7,,U,,U,U,R,U,Repaired,Unknown,UNKNOWN,NEAR 517 518 LINE 518. END. . . . . .,,STEVEN MURPHY'S FARM. .
-82.5931985800869,28.9125360295879,1844,02-055,2015/07/23 00:00:00+00,2012/07/30 00:00:00+00,U,-82.59319511,28.91253063,CITRUS,18,S,17,E,16,NE,SW,GPSSA,Citrus Co SO,,Crystal River,,E,C,3.5,3.5,6,,U,,U,U,R,Y,Repaired,Unknown,UNKNOWN,"3.5' dia, 6' deep; sinkhole impacting west bound lanes of North Turkey Oak Drive forcing temporary closure; SWO# 2012-5409",,
-84.2358000001311,30.2965999997657,1845,55-703,2014/04/08 00:00:00+00,2008/05/20 00:00:00+00,U,-84.235796,30.29659433,LEON,2,S,1,E,21,,,PARCEL,,,TALLAHASSEE,32305,E,E,2,1.5,2,,N,,N,N,U,N,Not Repaired,Unknown,LIGHT GRAY SAND,2 SMALL SINKHOLES.  SAND IS ONLY SOIL OBSERVED.  OWNER ADVISED TO FILL AND WATCH.  END. . . . .,,
-81.5955555602853,28.1780555601075,1846,16-588,2016/08/01 00:00:00+00,1986/06/25 00:00:00+00,U,-81.5955524,28.17805031,POLK,26,S,27,E,34,NW,SE,PARCEL,FSRI,,DAVENPORT,33837,E,C,115,115,,90,Y,15,N,N,R,N,Not Repaired,Unknown,SANDY,"WELL WAS DRILLED 4/5/86.  PUMP WAS INSTALLED A WEEK AFTER, BUT NO. EXTENSIVE PUMPING HAS BEEN DONE.  COLLAPSE BETWEEN 10:30 P.M. 6/25 AND. 7:00 A.M. 6/26/86.  BETWEEN 7:30 A.M. AND 2:30 P.M. IT GREW.  WATER. SEEPING IN FROM THE SIDES.. END. . .","Currently located on property listed in paper report, location not moved","1425 N. HWY 17-92                               4 SE. DAVENPORT, FL.."
-82.691666670468,28.3388888896611,1847,14-721,2016/03/09 00:00:00+00,1979/10/25 00:00:00+00,U,-82.69166319,28.33888363,PASCO,25,S,16,E,3,SE,NW,SECTION,FSRI,,,,E,E,12,6,10,,N,,N,N,U,U,Unknown,Unknown,UNKNOWN,SINCLAIR NOTES DEVELOPMENT OF THE SINKHOLE DIRECTLY UNDER THE HOUSE.. NO MENTION OF DAMAGE NOR OF LOCATION OF SINK.. END. . . . .,No address is given.,NOT AVAILABLE. .
-81.6806056894996,28.8218991696405,1848,11-510,2016/01/16 00:00:00+00,1976/04/21 00:00:00+00,U,-81.68060248,28.82189377,LAKE,19,S,26,E,23,NW,NE,QTR1,,,,,E,C,75,75,40,,Y,,U,U,U,Y,Unknown,Unknown,UNKNOWN,NO COMMENTS. END. . . . . .,,. US 441 WEST OF EUDORA ROAD. EUSTIS
-82.2784500447676,27.9614379596355,1849,10-675,2015/12/10 00:00:00+00,1988/04/15 00:00:00+00,U,-82.27844669,27.96143278,HILLSBOROUGH,29,S,20,E,14,SE,NW,PARCEL,FSRI,,BRANDON,33511,E,C,3,3,8,90,N,,N,N,R,Y,Planned,Unknown,SAND,"NOTICED SMALL DEPRESSION 1 YR. AGO, GREW INTO SINKHOLE. OVER LAST 4 WEEKS, PRESENTLY SINKHOLE IS 3' BY 4' BY. 8' DEEP IN CENTER OF DEPRESSED AREA 10' IN DIAMETER. SINKHOLE LOCATED ON EDGE OF POOL DECK 9' FROM POOL. AND 9' FROM HOUSE. . .",Plotting appr. 400 ft/ W of listed address. Moved to 537 Avocado Cir.,"537 AVOCADO CIRCLE. BRANDON, FL. ."
-85.2000000001786,30.7611111099597,1850,53-503,2016/01/11 00:00:00+00,1986/02/08 00:00:00+00,U,-85.19999571,30.76110536,JACKSON,4,N,10,W,11,SE,NE,QTR1,,,MARIANNA,32446,E,E,12,8,8,45,N,,N,U,U,N,Repaired,Unknown,UNKNOWN,WEATHER FROM CHIPLEY STATION.  STRUCTURES 50 FEET.  DRAINAGE. CHANNEL 1/4 MILE.. . . . . .,,"RT 5                                            5NW. MARIANNA, FL 32446."
-82.2650587984021,27.9430048018941,1851,10-815,2015/12/24 00:00:00+00,1983/10/01 00:00:00+00,U,-82.26505545,27.94299963,HILLSBOROUGH,29,S,20,E,24,NE,SW,QTR3,FSRI,,VALRICO,33594,U,E,6,3,6,90,N,,N,Y,S,N,Unknown,Unknown,TOPSOIL,4 INCH DIAMETER PIPE WENT EASY 3 FEET INTO BOTTOM OF SINK. END. . . . . .,Plotting adjacent to given address. Moved to 1404 Front St.,"1404 FRONT ST. NORTH. VALRICO, FL."
-82.2794370000071,27.7666699999906,1852,10-1011,2015/11/25 00:00:00+00,2010/01/01 00:00:00+00,U,-82.27943366,27.76666487,HILLSBOROUGH,31,S,20,E,23,NE,SW,PARCEL,Sinkhole Calls to SWFWMD,Rimma Kambarova,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,"2nd of 2 reported sinkholes. Identified as small and deep, but no specifics given. Is on opposite side of same utility pole.",,
-82.5359053383515,28.535534574687,1853,08-550,2015/11/16 00:00:00+00,1990/01/06 00:00:00+00,U,-82.53590189,28.53552926,HERNANDO,22,S,18,E,30,SE,SE,QTR2,FSRI,,SPRING HILL,34613,E,C,4,4,3,,N,,N,N,R,Y,Repaired,Unknown,SAND,"AMERICAN 38-E CRANE FELL OVER AS SINKHOLE FORMED UNDER THE TRACK OF CRANE.. THIS WAS DUING A PILE DRIVING OPERATION. DAMAGE TO CRANE. $20,000.00 PLUS. . . . .","Address number left off the last digit. Attached article says that the sinkhole is located at the HCA Oak Hill Hospital, 2.5 miles NE of current point.	Moved to 11375 Cortez Blvd., HCA Oak Hill Hospital.","11375 CORTEZ BLVD                                ROVER CLEVELAND BLVD.. SPRING HILL, FL 34613."
-82.5398506104759,28.4707040497499,1854,08-722,2015/11/03 00:00:00+00,2012/06/27 00:00:00+00,Y,-82.53984717,28.47069875,HERNANDO,23,S,18,E,19,SW,NE,GPSSA,Hernando Co EM,,,,E,C,12,12,6,,N,,N,N,R,Y,Repaired,Unknown,,"1 sinkhole ~12' dia, ~6' deep; located on Claymore St at the intersection of Claymore St and Lake Forrest Ave",,
-82.4719444397675,29.0866666700311,1855,36-036,2016/02/10 00:00:00+00,1998/02/18 00:00:00+00,U,-82.471941,29.08666123,MARION,16,S,18,E,15,NE,SE,PARCEL,,,DUNNELLON,,U,C,50,50,30,,N,,N,U,R,Y,Planned,Unknown,ORANGE CLAYEY SAND,RAINBOW SPRINGS SUBDIVISION. END. . . . . .,,102 ND STREET. .
-82.4314833982609,28.0662652023648,1856,10-019,2016/02/16 00:00:00+00,1989/05/17 00:00:00+00,U,-82.43148,28.06626,HILLSBOROUGH,28,S,19,E,8,NW,NW,QTR3,Florida Sinkhole Research Institute,USF,TAMPA,33617,M,C,7,7,1,,N,,N,N,R,Y,Planned,Unknown,UNKNOWN,"DAMAGE: SUBSIDED OF PARKING LOT.. LOCATION: NEAR 10-687,10-835, AND SEVERAL ANCIENT SINKS;. THIS SINK IS A RECTIVATIO OF AN SINKHOLE THAT WAS FORMED ONE(1). YR. AGO. SINK WAS REPAIRED AND NOT REPORTED  AT LAST OCCURRENCE.. . . .","Unable to verify exact location. Moved to 25th Court (as described) from 23rd St; not on private property;","GREEN OAKS APARTMENTS                           IVERVIEW ROAD. 47 N 25TH ST, NEAR 132ND AVE. TAMPA, FL"
-82.6148296531138,28.878789314992,1857,02-556,2015/07/17 00:00:00+00,1984/01/11 00:00:00+00,U,-82.61482617,28.87878392,CITRUS,18,S,17,E,29,SW,SW,SECTION,,,SUNRISE,33321,E,C,4,4,6,,Y,,Y,Y,S,U,Unknown,Unknown,UNKNOWN,"LINE 552, 554. END. . . . . .","Moved to The Island Condos off of 44 West,cannot locate exact house, accurate to The Islands Complex",THE ISLANDS. HWY 44 WEST LOT 98.
-82.61196302335,28.9261171372415,1858,02-571,2015/07/22 00:00:00+00,1984/07/31 00:00:00+00,U,-82.61195954,28.92611174,CITRUS,18,S,17,E,8,NE,SW,SECTION,,,CRYSTAL RIVER,32629,E,E,2,3,2.5,90,N,,Y,Y,R,U,Repaired,Unknown,ROCKY SOIL,"LOT OF RAIN IN LAST FEW DAYS, 6 TO 9 INCHES. END. . . . . .","Cannot locate Rt. 3 box 203, did not move","RT 3. CRYSTAL RIVER, FL."
-82.61196302335,28.9261171372415,1859,02-543,2015/07/16 00:00:00+00,1983/06/13 00:00:00+00,U,-82.61195954,28.92611174,CITRUS,18,S,17,E,8,NE,SW,SECTION,,,,,E,C,4,4,4,,Y,28,Y,Y,S,U,Unknown,Unknown,UNKNOWN,"NEAR-516,505,539,540,541,529,530,545,547,513,544. LINE-513,538,500. END. . . . .","Cannot locate subdivision, did not move","CRYSTAL PARK SUBDIVISION. CRYSTAL RIVER, FL."
-82.4405620829991,28.0346576599401,1860,10-1110,1970/01/01 00:00:00+00,2013/08/13 00:00:00+00,U,-82.44055868,28.03465247,HILLSBOROUGH,28,S,19,E,19,SW,NE,PARCEL,,Rafael Davrla ,Tampa,,U,U,,,,,U,,U,U,U,Y,Unknown,Unknown,,"Sinkhole developing under a house due to heavy rain. House has multiple cracks, soft wet spot in yard, the chimney is leaning ",,
-82.0029733090178,29.1022354611895,1861,36-246,2016/02/03 00:00:00+00,2006/06/21 00:00:00+00,U,-82.00297,29.10223,MARION,16,S,23,E,15,NW,NW,QTR3,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,. . . . . .,,. . . . . . .
-82.6847222936234,29.8972162613137,1862,29-017,2014/08/12 00:00:00+00,1975/01/25 00:00:00+00,U,-82.68471876,29.89721063,COLUMBIA,7,S,16,E,11,NE,NW,SECTION,,,,,U,U,12,12,17,,N,,U,U,U,U,Unknown,Unknown,CLAY,"VARIED TOPOGRAPHY, SINK LOCATED ONE MILE NORTH. END. . . . . .",,". ROAD-20, DITCH BOTTOM."
