SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
50,3,7,22,27,Louisiana,Claiborne Parish,17195,17195,17154,16952,16861,16686,16399,16295,-41,-202,-91,-175,-287,-104,41,163,179,160,174,166,18,202,191,200,172,186,23,-39,-12,-40,2,-20,4,22,20,21,26,26,-65,-185,-94,-158,-337,-107,-61,-163,-74,-137,-311,-81,-3,0,-5,2,22,-3,2917,2917,2916,2915,2916,2917,2917,9.558435466,10.58764381,9.538855934,10.5183618,10.15476846,11.84542309,11.29742998,11.92356992,10.39746109,11.37823454,-2.286987627,-0.709786177,-2.384713983,0.12090071,-1.223466079,1.290095584,1.182976962,1.251974841,1.571709234,1.590505903,-10.84853105,-5.559991719,-9.419620234,-20.37176968,-6.545543525,-9.558435466,-4.377014758,-8.167645393,-18.80006045,-4.955037622
50,3,7,22,29,Louisiana,Concordia Parish,20822,20822,20831,20820,20442,20445,20398,20142,9,-11,-378,3,-47,-256,69,247,301,257,231,236,32,243,211,254,226,234,37,4,90,3,5,2,-1,-2,-3,-3,-3,-2,-26,-7,-471,18,-55,-271,-27,-9,-474,15,-58,-273,-1,-6,6,-15,6,15,1485,1485,1485,1485,1485,1485,1485,11.86045953,14.58969512,12.57123291,11.31160786,11.6428219,11.66838731,10.22732781,12.424487,11.06676787,11.54415392,0.192072219,4.362367311,0.14674591,0.244839997,0.098667982,-0.09603611,-0.145412244,-0.146745909,-0.146903998,-0.098667982,-0.336126384,-22.82972226,0.880475457,-2.693239968,-13.36951159,-0.432162493,-22.97513451,0.733729547,-2.840143966,-13.46817958
50,3,7,22,31,Louisiana,De Soto Parish,26656,26656,26684,26769,26975,27016,27011,27052,28,85,206,41,-5,41,57,337,395,349,343,333,101,271,297,281,272,279,-44,66,98,68,71,54,2,2,2,4,5,5,69,27,109,-11,-65,-31,71,29,111,-7,-60,-26,1,-10,-3,-20,-16,13,215,215,215,215,215,215,215,12.60920809,14.69931527,12.92808061,12.69735503,12.31896121,10.13974894,11.05239655,10.40914226,10.06903955,10.32129183,2.469459151,3.646918726,2.518938342,2.628315472,1.997669386,0.074832096,0.074426913,0.148172844,0.185092639,0.184969388,1.010233289,4.056266746,-0.40747532,-2.406204305,-1.146810203,1.085065385,4.130693659,-0.259302476,-2.221111666,-0.961840815
50,3,7,22,33,Louisiana,East Baton Rouge Parish,440171,440178,440722,441371,444135,445129,446064,446753,544,649,2764,994,935,689,1411,5998,6017,6131,6153,6140,934,3456,3547,3696,3723,3714,477,2542,2470,2435,2430,2426,253,982,1009,1073,1230,1226,-177,-2727,-682,-2522,-2493,-2950,76,-1745,327,-1449,-1263,-1724,-9,-148,-33,8,-232,-13,11105,11112,11115,11128,11133,11131,11145,13.59947307,13.58997003,13.78893107,13.80845675,13.75421839,7.835908459,8.011238772,8.312492128,8.355092556,8.319734055,5.763564613,5.578731257,5.476438943,5.453364198,5.434484334,2.2265226,2.278923011,2.413231616,2.760344841,2.746363477,-6.183021518,-1.540362234,-5.672106371,-5.594747715,-6.608297109,-3.956498918,0.738560778,-3.258874755,-2.834402873,-3.861933633
50,3,7,22,35,Louisiana,East Carroll Parish,7759,7759,7725,7661,7568,7503,7466,7307,-34,-64,-93,-65,-37,-159,23,126,126,116,137,122,6,82,65,108,48,74,17,44,61,8,89,48,0,-2,-1,-1,-1,-1,-49,-109,-155,-75,-134,-190,-49,-111,-156,-76,-135,-191,-2,3,2,3,9,-16,1067,1067,1067,1067,1067,1067,1067,16.37852593,16.54737672,15.39380267,18.30449596,16.51661816,10.65904069,8.536345131,14.3321611,6.413254058,10.01827659,5.719485246,8.011031585,1.061641563,11.8912419,6.498341569,-0.259976602,-0.131328387,-0.132705195,-0.13360946,-0.135382116,-14.16872481,-20.35589993,-9.952889656,-17.90366758,-25.72260204,-14.42870142,-20.48722831,-10.08559485,-18.03727704,-25.85798416
50,3,7,22,37,Louisiana,East Feliciana Parish,20267,20263,20171,20146,19956,19660,19818,19696,-92,-25,-190,-296,158,-122,62,204,209,213,229,226,84,184,237,260,221,222,-22,20,-28,-47,8,4,1,-1,0,0,0,0,-73,-60,-160,-236,117,-124,-72,-61,-160,-236,117,-124,2,16,-2,-13,33,-2,2391,2391,2391,2392,2394,2397,2401,10.11980058,10.42342028,10.75323102,11.60139825,11.43898365,9.127663269,11.81985936,13.12600969,11.19610923,11.23652376,0.992137312,-1.39643908,-2.372778675,0.405289022,0.202459888,-0.049606866,0,0,0,0,-2.976411935,-7.979651888,-11.91437803,5.927351943,-6.276256517,-3.026018801,-7.979651888,-11.91437803,5.927351943,-6.276256517
50,3,7,22,39,Louisiana,Evangeline Parish,33984,33984,33964,33842,33717,33791,33745,33743,-20,-122,-125,74,-46,-2,119,466,506,465,469,463,130,361,346,375,354,372,-11,105,160,90,115,91,7,43,59,64,75,75,-16,-256,-345,-60,-238,-194,-9,-213,-286,4,-163,-119,0,-14,1,-20,2,26,1379,1379,1379,1379,1379,1381,1379,13.7450963,14.9794994,13.77614505,13.88888889,13.7209578,10.64802525,10.2428988,11.1097944,10.4832978,11.02418208,3.097071056,4.736600601,2.666350655,3.405591092,2.696775723,1.268324337,1.746621472,1.896071577,2.221037669,2.222617354,-7.550954193,-10.21329505,-1.777567103,-7.048092869,-5.749170223,-6.282629856,-8.466673574,0.118504474,-4.8270552,-3.526552869
50,3,7,22,41,Louisiana,Franklin Parish,20767,20767,20820,20772,20599,20522,20449,20410,53,-48,-173,-77,-73,-39,79,294,298,263,274,274,44,264,261,283,261,270,35,30,37,-20,13,4,0,0,1,2,2,2,19,-76,-215,-46,-76,-45,19,-76,-214,-44,-74,-43,-1,-2,4,-13,-12,0,732,732,732,732,732,732,732,14.1373341,14.40622658,12.79151772,13.37531425,13.41197778,12.69474899,12.61753402,13.76425671,12.74071905,13.21618248,1.442585113,1.788692562,-0.97273899,0.634595202,0.195795296,0,0.048343042,0.097273899,0.097630031,0.097897648,-3.654548952,-10.39375408,-2.237299677,-3.709941178,-2.20269708,-3.654548952,-10.34541104,-2.140025778,-3.612311147,-2.104799432
50,3,7,22,43,Louisiana,Grant Parish,22309,22309,22347,22369,22380,22336,22382,22343,38,22,11,-44,46,-39,68,238,255,235,260,252,79,195,208,231,201,173,-11,43,47,4,59,79,4,11,8,9,9,9,44,-25,-43,-47,-6,-108,48,-14,-35,-38,3,-99,1,-7,-1,-10,-16,-19,2937,2940,2938,2943,2951,2950,2951,10.6449593,11.39690272,10.51077914,11.62842703,11.26886529,8.72171035,9.296297124,10.33187226,8.98966859,7.736165456,1.923248949,2.1006056,0.178906879,2.638758442,3.532699832,0.491993917,0.357549889,0.402540478,0.402522474,0.402459475,-1.118167994,-1.921830655,-2.102155828,-0.268348316,-4.829513695,-0.626174076,-1.564280766,-1.69961535,0.134174158,-4.42705422
50,3,7,22,45,Louisiana,Iberia Parish,73240,73240,73254,73543,73920,74075,74048,74103,14,289,377,155,-27,55,253,1089,983,1087,1069,1082,138,655,672,755,743,746,115,434,311,332,326,336,20,148,118,126,148,149,-117,-287,-44,-314,-488,-437,-97,-139,74,-188,-340,-288,-4,-6,-8,11,-13,7,944,944,944,944,944,944,944,14.83681547,13.3321579,14.68968546,14.43395016,14.60671882,8.92388809,9.114150668,10.2030474,10.03220297,10.07080614,5.912927376,4.218007229,4.486638062,4.401747197,4.535912684,2.016389981,1.600401457,1.702760228,1.998339218,2.011461279,-3.910161652,-0.596759865,-4.243386601,-6.589118503,-5.899386437,-1.893771671,1.003641592,-2.540626373,-4.590779285,-3.887925157
50,3,7,22,47,Louisiana,Iberville Parish,33387,33407,33364,33337,33307,33326,33079,33095,-43,-27,-30,19,-247,16,87,424,451,430,349,354,44,284,282,336,319,286,43,140,169,94,30,68,4,21,12,14,16,16,-83,-183,-212,-63,-291,-39,-79,-162,-200,-49,-275,-23,-7,-5,1,-26,-2,-29,3999,3997,3996,3997,4001,4000,3999,12.71345257,13.53460177,12.90651779,10.51125668,10.6990661,8.515614459,8.462877378,10.08509297,9.607710263,8.64387826,4.197838113,5.071724386,2.82142482,0.90354642,2.055187838,0.629675717,0.360122442,0.420212207,0.481891424,0.483573609,-5.487174105,-6.362163135,-1.890954932,-8.764400271,-1.178710672,-4.857498388,-6.002040694,-1.470742725,-8.282508847,-0.695137063
50,3,7,22,49,Louisiana,Jackson Parish,16274,16274,16292,16348,16239,16119,15980,15858,18,56,-109,-120,-139,-122,47,201,174,168,163,163,23,180,157,200,213,201,24,21,17,-32,-50,-38,0,0,0,0,0,0,-1,40,-127,-88,-84,-65,-1,40,-127,-88,-84,-65,-5,-5,1,0,-5,-19,1038,1038,1038,1038,1038,1038,1038,12.31617647,10.67910517,10.38383089,10.15607963,10.23933664,11.02941177,9.635744315,12.36170344,13.27144148,12.62642126,1.286764706,1.043360849,-1.977872551,-3.115361849,-2.387084616,0,0,0,0,0,2.450980392,-7.794519287,-5.439149515,-5.233807907,-4.083171053,2.450980392,-7.794519287,-5.439149515,-5.233807907,-4.083171053
50,3,7,22,51,Louisiana,Jefferson Parish,432552,432552,432741,434018,434413,435217,435536,436275,189,1277,395,804,319,739,1355,5836,5617,5616,5634,5630,901,3929,3993,4270,4103,4120,454,1907,1624,1346,1531,1510,431,1750,1579,1711,1945,1945,-697,-2211,-2794,-2177,-3055,-2674,-266,-461,-1215,-466,-1110,-729,1,-169,-14,-76,-102,-42,3311,3311,3311,3311,3312,3316,3317,13.46625763,12.93597304,12.91583777,12.94052389,12.91564341,9.065957204,9.195894665,9.82026839,9.42402725,9.451589852,4.40030043,3.740078371,3.09556938,3.516496641,3.464053562,4.038031333,3.636443195,3.935006842,4.467397758,4.461976277,-5.101764158,-6.434592961,-5.006726999,-7.016915245,-6.134357103,-1.063732825,-2.798149767,-1.071720157,-2.549517487,-1.672380826
50,3,7,22,53,Louisiana,Jefferson Davis Parish,31594,31594,31627,31577,31427,31286,31439,31439,33,-50,-150,-141,153,0,100,395,454,427,418,426,56,339,362,394,362,376,44,56,92,33,56,50,2,7,9,9,10,10,-10,-98,-253,-191,111,-88,-8,-91,-244,-182,121,-78,-3,-15,2,8,-24,28,567,567,567,567,567,567,567,12.49920891,14.41178338,13.61759125,13.32801913,13.5500493,10.72716917,11.49133388,12.56517787,11.54244719,11.95966793,1.772039744,2.920449495,1.052413375,1.785571941,1.590381374,0.221504968,0.285696146,0.28702183,0.318852132,0.318076275,-3.101069553,-8.031236112,-6.09124105,3.539258669,-2.799071217,-2.879564585,-7.745539966,-5.804219221,3.858110801,-2.480994943
50,3,7,22,55,Louisiana,Lafayette Parish,221578,221571,222147,224315,227130,231466,236047,240098,576,2168,2815,4336,4581,4051,754,3087,3129,3406,3590,3613,333,1640,1622,1692,1760,1776,421,1447,1507,1714,1830,1837,114,534,500,534,616,619,41,294,798,2038,2087,1464,155,828,1298,2572,2703,2083,0,-107,10,50,48,131,5150,5151,5153,5158,5159,5159,5166,13.82872451,13.86215375,14.85403274,15.35786171,15.17604931,7.346649883,7.18581444,7.379043864,7.529202397,7.459912422,6.482074622,6.67633931,7.474988879,7.82865931,7.716136891,2.392140877,2.21510926,2.328847177,2.635220839,2.600048305,1.317021381,3.535314379,8.887997279,8.928093978,6.149387267,3.709162258,5.75042364,11.21684446,11.56331482,8.749435571
50,3,7,22,57,Louisiana,Lafourche Parish,96318,96592,96680,96980,97035,97155,97875,98325,88,300,55,120,720,450,292,1169,1228,1212,1299,1286,156,794,857,902,876,826,136,375,371,310,423,460,40,181,131,138,153,152,-85,-227,-440,-340,207,-156,-45,-46,-309,-202,360,-4,-3,-29,-7,12,-63,-6,1625,1625,1625,1626,1627,1626,1628,12.07270474,12.65881504,12.48262011,13.32102753,13.10907238,8.199938036,8.834368477,9.289870745,8.983233349,8.419979613,3.872766705,3.824446563,3.192749369,4.337794186,4.689092763,1.869255396,1.350411051,1.421288429,1.568989386,1.549439348,-2.344314778,-4.535731773,-3.501725115,2.122750346,-1.590214067,-0.475059382,-3.185320723,-2.080436686,3.691739732,-0.04077472
50,3,7,22,59,Louisiana,LaSalle Parish,14890,14890,14918,14953,14873,14826,14871,14974,28,35,-80,-47,45,103,43,171,151,182,178,175,57,160,160,192,148,166,-14,11,-9,-10,30,9,0,4,3,5,6,6,42,22,-73,-38,21,78,42,26,-70,-33,27,84,0,-2,-1,-4,-12,10,1243,1243,1243,1243,1243,1243,1243,11.4492317,10.12539395,12.25630493,11.98774287,11.7272575,10.71273141,10.72889425,12.92972827,9.967336768,11.1241414,0.736500285,-0.603500302,-0.673423348,2.020406102,0.6031161,0.267818285,0.201166767,0.336711674,0.40408122,0.4020774,1.473000569,-4.895058003,-2.559008721,1.414284271,5.227006199,1.740818854,-4.693891236,-2.222297047,1.818365492,5.629083599
50,3,7,22,61,Louisiana,Lincoln Parish,46735,46735,46863,47066,47088,47390,47429,47774,128,203,22,302,39,345,125,572,570,592,585,591,68,357,308,386,416,396,57,215,262,206,169,195,68,248,161,179,204,203,5,-252,-404,-93,-330,-66,73,-4,-243,86,-126,137,-2,-8,3,10,-4,13,4883,4890,4895,4910,4914,4911,4931,12.17941211,12.10782335,12.53201804,12.33929909,12.41557514,7.601486229,6.54247297,8.171214463,8.774612683,8.319065576,4.57792588,5.565350383,4.360803573,3.564686403,4.096509564,5.280584271,3.419929052,3.78924194,4.302935066,4.264571495,-5.365754985,-8.581685324,-1.968712293,-6.960630253,-1.386510929,-0.085170714,-5.161756272,1.820529647,-2.657695188,2.878060565
50,3,7,22,63,Louisiana,Livingston Parish,128026,128040,128707,130175,131894,134171,135717,137788,667,1468,1719,2277,1546,2071,447,1771,1792,1826,1903,1899,189,913,924,1059,1043,1047,258,858,868,767,860,852,22,62,51,60,69,68,362,515,807,1399,659,1037,384,577,858,1459,728,1105,25,33,-7,51,-42,114,1192,1192,1192,1192,1192,1192,1192,13.68190913,13.67578767,13.72596922,14.10214608,13.88640061,7.053406571,7.05157802,7.96046079,7.729132084,7.656167163,6.628502561,6.624209655,5.765508428,6.373013991,6.230233451,0.478982703,0.389210475,0.451017609,0.511323216,0.497248679,3.978646642,6.1586834,10.51622724,4.883507233,7.583042358,4.457629345,6.547893875,10.96724485,5.394830448,8.080291037
50,3,7,22,65,Louisiana,Madison Parish,12093,12099,12099,11969,12191,11896,11793,11514,0,-130,222,-295,-103,-279,32,187,191,166,158,149,17,143,128,112,136,159,15,44,63,54,22,-10,0,0,0,0,0,0,-13,-173,154,-359,-120,-275,-13,-173,154,-359,-120,-275,-2,-1,5,10,-5,6,1597,1597,1597,1597,1597,1597,1597,15.5393053,15.81125828,13.78336862,13.33952467,12.78585833,11.88299817,10.59602649,9.299622203,11.4821225,13.64396962,3.65630713,5.215231788,4.483746419,1.85740217,-0.858111297,0,0,0,0,0,-14.37593485,12.74834437,-29.80861045,-10.13128456,-23.59806067,-14.37593485,12.74834437,-29.80861045,-10.13128456,-23.59806067
50,3,7,22,67,Louisiana,Morehouse Parish,27979,27979,27895,27490,27433,26996,26744,26395,-84,-405,-57,-437,-252,-349,91,382,366,337,369,348,135,383,364,377,348,346,-44,-1,2,-40,21,2,1,6,5,6,6,6,-42,-402,-62,-407,-274,-340,-41,-396,-57,-401,-268,-334,1,-8,-2,4,-5,-17,768,768,768,768,768,768,768,13.79434865,13.32774976,12.3831046,13.7327875,13.09772484,13.83045951,13.25492053,13.8529093,12.95124674,13.02245055,-0.03611086,0.072829234,-1.4698047,0.781540752,0.075274281,0.216665162,0.182073084,0.220470705,0.223297358,0.225822842,-14.51656586,-2.257706243,-14.95526282,-10.197246,-12.79662771,-14.2999007,-2.075633159,-14.73479211,-9.973948642,-12.57080487
50,3,7,22,69,Louisiana,Natchitoches Parish,39566,39566,39526,39538,39476,39213,39242,39179,-40,12,-62,-263,29,-63,117,565,529,558,530,559,124,376,369,388,402,383,-7,189,160,170,128,176,3,15,7,8,11,11,-34,-250,-223,-416,-117,-246,-31,-235,-216,-408,-106,-235,-2,58,-6,-25,7,-4,2190,2192,2194,2198,2199,2198,2205,14.29221896,13.39003215,14.18241432,13.51092983,14.25638541,9.511281999,9.340116941,9.861607086,10.24791282,9.767791791,4.780936963,4.049915205,4.320807229,3.263017016,4.488593617,0.379439442,0.17718379,0.203332105,0.280415525,0.280537101,-6.323990691,-5.644569317,-10.57326945,-2.982601491,-6.273829714,-5.94455125,-5.467385527,-10.36993735,-2.702185966,-5.993292613
50,3,7,22,71,Louisiana,Orleans Parish,343829,343829,347900,360779,370011,378921,384360,389617,4071,12879,9232,8910,5439,5257,1037,4668,4700,4732,4915,4953,648,2861,2989,3113,3307,3268,389,1807,1711,1619,1608,1685,244,864,1034,986,1109,1152,3274,9692,6307,6089,2781,2527,3518,10556,7341,7075,3890,3679,164,516,180,216,-59,-107,13165,13169,13345,13445,13403,13387,13403,13.17380648,12.86279232,12.63666127,12.8786122,12.79882994,8.074177449,8.180188563,8.313171289,8.6652229,8.444695385,5.099629028,4.682603758,4.323489983,4.213389302,4.354134554,2.438339502,2.829814311,2.633082843,2.90587608,2.976832645,27.35229914,17.26077259,16.26048827,7.286962469,6.529909804,29.79063864,20.0905869,18.89357111,10.19283855,9.506742448
50,3,7,22,73,Louisiana,Ouachita Parish,153720,153720,153969,154617,155272,156054,156141,156761,249,648,655,782,87,620,503,2303,2334,2200,2263,2259,271,1508,1428,1483,1595,1578,232,795,906,717,668,681,37,136,79,86,101,101,-21,-215,-329,-85,-670,-271,16,-79,-250,1,-569,-170,1,-68,-1,64,-12,109,5534,5536,5539,5548,5547,5551,5558,14.92614701,15.06345821,14.13309521,14.49734941,14.43902564,9.773612542,9.216203221,9.526991,10.21797274,10.08622508,5.152534464,5.847254985,4.606104212,4.279376672,4.352800557,0.881439858,0.509859982,0.55247554,0.647031503,0.645569539,-1.393452717,-2.123340938,-0.546051406,-4.292189177,-1.732171734,-0.512012859,-1.613480956,0.006424134,-3.645157674,-1.086602195
50,3,7,22,75,Louisiana,Plaquemines Parish,23042,23042,23124,23642,23896,23585,23375,23495,82,518,254,-311,-210,120,68,299,277,318,288,281,12,176,182,196,162,175,56,123,95,122,126,106,3,-3,22,10,5,11,24,371,137,-392,-340,-13,27,368,159,-382,-335,-2,-1,27,0,-51,-1,16,272,272,272,272,272,272,272,12.78706753,11.65383483,13.39483162,12.26575809,11.99061233,7.526835735,7.657032269,8.255933953,6.899488927,7.467463196,5.260231792,3.996802558,5.138897664,5.366269165,4.523149136,-0.128298336,0.925575329,0.42122112,0.212947189,0.469383401,15.8662276,5.763810005,-16.51186791,-14.48040886,-0.554725837,15.73792927,6.689385334,-16.09064679,-14.26746167,-0.085342437
50,3,7,22,77,Louisiana,Pointe Coupee Parish,22802,22802,22757,22822,22697,22397,22325,22251,-45,65,-125,-300,-72,-74,59,294,303,279,247,259,24,212,244,276,232,243,35,82,59,3,15,16,5,15,9,9,10,10,-71,-67,-198,-283,-84,-92,-66,-52,-189,-274,-74,-82,-14,35,5,-29,-13,-8,116,116,116,116,116,116,116,12.90067794,13.31312199,12.37415177,11.04601762,11.62060302,9.302529674,10.72079791,12.24109638,10.37520683,10.90272793,3.59814827,2.592324084,0.133055395,0.670810787,0.71787509,0.658197854,0.395439267,0.399166186,0.447207191,0.448671931,-2.939950416,-8.699663877,-12.55155897,-3.756540405,-4.127781766,-2.281752561,-8.30422461,-12.15239278,-3.309333214,-3.679109835
50,3,7,22,79,Louisiana,Rapides Parish,131613,131613,131784,132039,132079,132449,132416,132141,171,255,40,370,-33,-275,432,1799,1770,1776,1820,1785,296,1286,1379,1497,1416,1382,136,513,391,279,404,403,30,119,139,118,138,140,11,-301,-490,-29,-556,-855,41,-182,-351,89,-418,-715,-6,-76,0,2,-19,37,4501,4501,4501,4501,4500,4501,4501,13.63793149,13.40310013,13.42769007,13.74285013,13.49425644,9.748960477,10.4423023,11.31827255,10.69223944,10.447654,3.888971015,2.960797825,2.109417529,3.050610689,3.046602434,0.902119982,1.052559841,0.892155084,1.042040285,1.058373054,-2.281832896,-3.710462748,-0.219258453,-4.198365205,-6.463635436,-1.379712914,-2.657902907,0.672896631,-3.15632492,-5.405262382
50,3,7,22,81,Louisiana,Red River Parish,9091,9091,9058,9049,9022,8867,8661,8593,-33,-9,-27,-155,-206,-68,20,145,135,131,118,113,5,103,93,119,110,108,15,42,42,12,8,5,0,1,1,1,1,1,-38,-52,-69,-153,-218,-69,-38,-51,-68,-152,-217,-68,-10,0,-1,-15,3,-5,164,164,164,164,164,164,164,16.01590545,14.9410658,14.64587177,13.46417161,13.09841196,11.3768156,10.29273422,13.30426519,12.55134642,12.51883621,4.639089855,4.648331581,1.341606574,0.912825194,0.579575751,0.11045452,0.110674562,0.111800548,0.114103149,0.11591515,-5.743635058,-7.63654474,-17.10548382,-24.87448654,-7.998145358,-5.633180538,-7.525870179,-16.99368327,-24.76038339,-7.882230207
50,3,7,22,83,Louisiana,Richland Parish,20725,20725,20742,20893,20909,20875,20684,20523,17,151,16,-34,-191,-161,63,266,280,308,275,274,23,267,239,246,224,241,40,-1,41,62,51,33,1,4,4,5,5,5,-18,140,-26,-71,-237,-217,-17,144,-22,-66,-232,-212,-6,8,-3,-30,-10,18,1039,1039,1039,1039,1039,1039,1039,12.77771106,13.39648821,14.74248516,13.23419717,13.29871138,12.82574757,11.43485958,11.77484205,10.77985515,11.69704177,-0.048036508,1.96162863,2.967643117,2.45434202,1.601669619,0.192146031,0.191378403,0.239326058,0.240621767,0.242677215,6.725111084,-1.243959619,-3.398430021,-11.40547174,-10.53219113,6.917257115,-1.052581216,-3.159103963,-11.16484997,-10.28951392
50,3,7,22,85,Louisiana,Sabine Parish,24233,24233,24234,24428,24303,24206,24116,24186,1,194,-125,-97,-90,70,66,295,322,311,296,290,44,274,276,322,222,221,22,21,46,-11,74,69,0,0,1,1,2,2,-18,184,-167,-56,-166,64,-18,184,-166,-55,-164,66,-3,-11,-5,-31,0,-65,440,440,440,440,440,439,438,12.12445029,13.21540703,12.82236286,12.25114855,12.00778436,11.26135383,11.32749174,13.27588695,9.188361409,9.150759803,0.863096461,1.88791529,-0.453524088,3.062787136,2.857024554,0,0.041041637,0.041229463,0.082778031,0.082812306,7.562368994,-6.853953336,-2.308849904,-6.870576549,2.649993789,7.562368994,-6.812911699,-2.267620442,-6.787798518,2.732806095
50,3,7,22,87,Louisiana,St. Bernard Parish,35897,35897,36812,39502,41509,43409,44462,45408,915,2690,2007,1900,1053,946,146,613,622,648,686,686,41,268,344,310,336,351,105,345,278,338,350,335,6,26,27,30,35,36,764,2222,1673,1488,596,583,770,2248,1700,1518,631,619,40,97,29,44,72,-8,293,293,293,293,293,293,293,16.06520429,15.35593932,15.26178195,15.6137975,15.26649605,7.023612968,8.492673834,7.30116112,7.647574285,7.811282964,9.04159132,6.863265483,7.960620834,7.966223214,7.455213086,0.681395288,0.666576144,0.706563979,0.796622321,0.801157227,58.2330896,41.30303292,35.04557338,13.5653401,12.97429621,58.91448489,41.96960907,35.75213736,14.36196242,13.77545343
50,3,7,22,89,Louisiana,St. Charles Parish,52780,52887,52844,52414,52481,52657,52832,52812,-43,-430,67,176,175,-20,151,606,598,681,690,682,142,409,348,388,422,408,9,197,250,293,268,274,7,53,53,58,66,66,-63,-675,-243,-165,-159,-376,-56,-622,-190,-107,-93,-310,4,-5,7,-10,0,16,592,592,592,592,592,592,592,11.51456421,11.40187807,12.95440279,13.08193271,12.91128696,7.771380798,6.635206635,7.380775742,8.00083421,7.724054371,3.743183416,4.766671433,5.573627043,5.081098503,5.187232593,1.007049345,1.010534344,1.103311838,1.251315303,1.249479384,-12.82562846,-4.633204633,-3.138731952,-3.014532321,-7.118246185,-11.81857911,-3.622670289,-2.035420115,-1.763217018,-5.868766802
50,3,7,22,91,Louisiana,St. Helena Parish,11203,11203,11167,11010,11038,10845,10629,10567,-36,-157,28,-193,-216,-62,24,120,117,114,101,99,9,138,100,142,82,101,15,-18,17,-28,19,-2,0,-1,9,10,11,11,-45,-178,0,-184,-246,-72,-45,-179,9,-174,-235,-61,-6,40,2,9,0,1,121,121,121,121,121,121,121,10.82202282,10.61320755,10.41904675,9.406724411,9.341385167,12.44532624,9.071117562,12.97811086,7.637142591,9.530100019,-1.623303422,1.542089986,-2.559064114,1.76958182,-0.188714852,-0.090183523,0.816400581,0.913951469,1.024494738,1.037931685,-16.05266718,0,-16.81670703,-22.91142777,-6.793734667,-16.1428507,0.816400581,-15.90275556,-21.88693304,-5.755802982
50,3,7,22,93,Louisiana,St. James Parish,22102,22102,22006,21817,21668,21631,21568,21567,-96,-189,-149,-37,-63,-1,56,282,292,231,290,267,18,181,179,207,216,207,38,101,113,24,74,60,7,15,12,13,17,17,-135,-341,-275,-58,-172,-93,-128,-326,-263,-45,-155,-76,-6,36,1,-16,18,15,204,204,204,204,204,204,204,12.86995413,13.42991836,10.66999238,13.42623672,12.37973803,8.260502476,8.232723928,9.561421742,10.00023149,9.597774429,4.609451658,5.197194435,1.108570637,3.426005232,2.781963603,0.684572028,0.551914453,0.600475762,0.787055256,0.788223021,-15.56260411,-12.64803955,-2.679045705,-7.963147295,-4.312043584,-14.87803208,-12.0961251,-2.078569944,-7.176092039,-3.523820563
